sample_id,source_work_order_id,label,scenario,supplier_risk_level,supplier_qualification_days,iqc_defect_rate,inventory_hold_flag,material_critical_flag,issue_over_bom_ratio,work_order_progress_ratio,scrap_rate,process_parameter_deviation,equipment_maintenance_overdue_days,equipment_calibration_overdue_days,equipment_alarm_flag,quality_hold_flag,shipment_release_gap_flag,customer_complaint_count_30d,complaint_claim_amount
MFG-S00146,WO0026,1,重复高额客户投诉,0.0,231.0,0.055446,0.0,1.0,1.057462,1.013194,0.022409,0.217914,0.0,0.0,0.0,0.0,0.0,4.0,16446.908203
MFG-S00147,WO0027,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.810071,1.020393,0.003816,0.232508,1.0,0.0,0.0,0.0,0.0,1.0,850.353577
MFG-S00148,WO0028,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.052279,0.959947,0.002131,0.498329,0.0,0.0,0.0,0.0,0.0,0.0,1482.341187
MFG-S00149,WO0029,0,正常生产,0.5,30.0,0.02,0.0,1.0,1.033715,1.023732,0.024249,0.554149,0.0,0.0,0.0,0.0,0.0,0.0,75.875664
MFG-S00150,WO0030,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.841943,1.011691,0.001983,0.091482,0.0,0.0,0.0,0.0,0.0,0.0,624.110229
MFG-S00151,WO0031,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.852396,0.871365,0.011215,0.712997,0.0,0.0,0.0,0.0,0.0,1.0,1248.564453
MFG-S00152,WO0032,1,多维叠加高风险,1.0,-36.618542,0.0,1.0,0.0,1.633274,0.975351,0.016801,1.662123,17.586084,1.0,1.0,0.0,1.0,5.0,44690.871094
MFG-S00153,WO0033,1,重复高额客户投诉,0.0,322.0,0.156068,0.0,1.0,0.807833,1.000306,0.014758,0.32677,0.0,1.0,0.0,0.0,0.0,8.0,66896.15625
MFG-S00154,WO0034,1,关键设备维护校准逾期并报警,0.0,231.0,0.0,0.0,1.0,0.778979,0.96346,0.057796,0.110538,29.151089,8.110031,1.0,0.0,0.0,1.0,924.962097
MFG-S00155,WO0035,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.925191,0.948171,0.001398,0.238757,0.0,0.0,0.0,0.0,0.0,1.0,1162.066162
MFG-S00156,WO0036,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.885057,0.8601,0.092239,0.063713,38.292885,52.147274,1.0,0.0,0.0,1.0,47.255592
MFG-S00157,WO0037,1,未检关键物料领料并超BOM,0.5,30.0,0.02,1.0,1.0,1.464122,0.97311,0.115775,0.269389,0.0,0.0,0.0,0.0,0.0,1.0,1462.166626
MFG-S00158,WO0038,1,关键参数越限且质量冻结发运,0.5,30.0,0.03,0.0,1.0,1.016535,0.962594,0.003472,1.773066,0.0,0.0,0.0,1.0,1.0,1.0,868.82489
MFG-S00159,WO0039,1,未检关键物料领料并超BOM,0.5,200.0,0.03,1.0,1.0,1.540586,0.966088,0.095938,0.116195,1.0,0.0,0.0,0.0,0.0,1.0,808.609009
MFG-S00160,WO0040,1,重复高额客户投诉,0.5,110.0,0.128421,0.0,0.0,0.898966,0.99398,0.005874,0.734141,0.0,0.0,0.0,0.0,0.0,6.0,63877.179688
MFG-S00161,WO0041,1,关键设备维护校准逾期并报警,0.0,322.0,0.02,0.0,1.0,1.00473,0.914921,0.072534,0.425869,34.749443,11.160997,1.0,0.0,0.0,0.0,212.129913
MFG-S00162,WO0042,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.811138,0.95417,0.002501,0.115483,0.0,0.0,0.0,0.0,0.0,1.0,1492.675293
MFG-S00163,WO0043,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.933467,0.901433,0.015274,0.547205,0.0,0.0,0.0,0.0,0.0,0.0,818.681763
MFG-S00164,WO0044,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.820634,1.00342,0.008268,0.138268,0.0,1.0,0.0,0.0,0.0,1.0,770.242065
MFG-S00165,WO0045,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.782945,1.028501,0.016347,0.525225,0.0,1.0,0.0,0.0,0.0,0.0,1110.463745
MFG-S00166,WO0046,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.024655,0.902811,0.001336,0.200955,0.0,0.0,0.0,0.0,0.0,1.0,1257.766602
MFG-S00167,WO0047,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.946367,0.972188,0.01946,0.736753,0.0,0.0,0.0,0.0,0.0,1.0,1441.330322
MFG-S00168,WO0048,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.848149,0.860287,0.002088,0.733721,0.0,0.0,0.0,0.0,0.0,0.0,1187.78479
MFG-S00169,WO0049,1,重复高额客户投诉,0.0,322.0,0.097929,0.0,1.0,0.762,0.986262,0.004886,0.689239,0.0,0.0,0.0,0.0,0.0,3.0,79746.820312
MFG-S00170,WO0050,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.002104,0.996405,0.001571,0.138487,0.0,0.0,0.0,0.0,0.0,1.0,1190.023926
MFG-S00171,WO0051,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.87015,0.886564,0.011718,0.272468,1.0,0.0,0.0,0.0,0.0,0.0,445.920135
MFG-S00172,WO0052,0,正常生产,0.0,172.0,0.03,0.0,0.0,0.839059,0.908842,0.018541,0.097556,0.0,0.0,0.0,0.0,0.0,1.0,1004.026428
MFG-S00173,WO0053,0,正常生产,0.5,30.0,0.02,0.0,1.0,1.04224,0.96056,0.01391,0.584925,0.0,0.0,0.0,0.0,0.0,1.0,1404.152222
MFG-S00174,WO0054,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.039861,0.923156,0.022095,0.359134,0.0,0.0,0.0,0.0,0.0,1.0,315.705109
MFG-S00175,WO0055,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.854569,0.97143,0.02232,0.314974,0.0,0.0,0.0,0.0,0.0,0.0,507.123413
MFG-S00176,WO0056,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.767646,0.931781,0.000908,0.175726,0.0,1.0,0.0,0.0,0.0,1.0,1135.828735
MFG-S00177,WO0057,1,供应商资质过期与来料质量恶化,1.0,-36.059669,0.08124,0.0,1.0,0.948799,0.88768,0.014042,0.252394,0.0,1.0,0.0,0.0,0.0,1.0,1499.52002
MFG-S00178,WO0058,1,供应商资质过期与来料质量恶化,1.0,-60.494915,0.127193,0.0,1.0,0.824851,0.982546,0.014652,0.040401,0.0,0.0,0.0,0.0,0.0,1.0,564.803284
MFG-S00179,WO0059,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.843755,0.85343,0.02493,0.381197,0.0,0.0,0.0,0.0,0.0,1.0,460.777527
MFG-S00180,WO0060,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.815001,0.875967,0.009019,0.719086,0.0,0.0,0.0,0.0,0.0,0.0,1488.315796
MFG-S00181,WO0061,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.954096,0.878094,0.005163,0.067479,0.0,0.0,0.0,0.0,0.0,1.0,356.120819
MFG-S00182,WO0062,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.909827,0.984999,0.014163,0.278365,0.0,0.0,0.0,0.0,0.0,1.0,138.967377
MFG-S00183,WO0063,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.929886,0.947246,0.023771,0.494531,1.0,0.0,0.0,0.0,0.0,1.0,447.595032
MFG-S00184,WO0064,0,正常生产,0.5,110.0,0.0,0.0,0.0,1.051882,0.957958,0.018478,0.307989,0.0,0.0,0.0,0.0,0.0,1.0,597.873352
MFG-S00185,WO0065,0,正常生产,0.0,322.0,0.03,0.0,1.0,0.994215,0.933393,0.021281,0.430198,0.0,0.0,0.0,0.0,0.0,0.0,39.339306
MFG-S00186,WO0066,1,关键参数越限且质量冻结发运,0.0,231.0,0.0,0.0,1.0,0.923612,0.878001,0.005413,1.526256,0.0,0.0,0.0,1.0,1.0,0.0,820.355835
MFG-S00187,WO0067,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.009734,1.002053,0.016529,0.286746,0.0,0.0,0.0,0.0,0.0,1.0,1030.696411
MFG-S00188,WO0068,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.015421,1.017517,0.006863,0.276102,0.0,1.0,0.0,0.0,0.0,0.0,1181.326294
MFG-S00189,WO0069,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.896344,0.998634,0.005,0.730062,0.0,1.0,0.0,0.0,0.0,0.0,830.529846
MFG-S00190,WO0070,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.847105,0.859999,0.003197,0.094552,0.0,0.0,0.0,0.0,0.0,1.0,55.893917
MFG-S00191,WO0071,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.862349,0.880019,0.013931,0.32637,0.0,0.0,0.0,0.0,0.0,0.0,59.577736
MFG-S00192,WO0072,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.924384,0.858062,0.007922,0.056789,0.0,0.0,0.0,0.0,0.0,1.0,493.887238
MFG-S00193,WO0073,0,正常生产,0.0,322.0,0.02,0.0,1.0,1.031276,1.006508,0.016817,0.38956,0.0,0.0,0.0,0.0,0.0,0.0,192.006973
MFG-S00194,WO0074,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.779473,1.010247,0.018229,0.641048,0.0,0.0,0.0,0.0,0.0,0.0,429.839355
MFG-S00195,WO0075,1,重复高额客户投诉,0.5,141.0,0.156142,0.0,1.0,1.041016,0.908174,0.008457,0.631325,1.0,0.0,0.0,0.0,0.0,7.0,34288.765625
MFG-S00196,WO0076,0,正常生产,0.0,172.0,0.03,0.0,0.0,0.955726,0.936428,0.020655,0.007751,0.0,0.0,0.0,0.0,0.0,1.0,148.450974
MFG-S00197,WO0077,1,未检关键物料领料并超BOM,0.5,30.0,0.02,1.0,1.0,1.463124,1.012431,0.130211,0.476636,0.0,0.0,0.0,0.0,0.0,0.0,950.963928
MFG-S00198,WO0078,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.924566,0.911082,0.011084,0.591011,0.0,0.0,0.0,0.0,0.0,1.0,496.645569
MFG-S00199,WO0079,1,多维叠加高风险,1.0,-31.875895,0.02,1.0,1.0,1.431332,0.96213,0.022753,1.138765,2.945505,0.0,1.0,0.0,1.0,2.0,26872.126953
MFG-S00200,WO0080,0,正常生产,0.5,110.0,0.0,0.0,0.0,1.022388,0.913528,0.004333,0.312713,0.0,1.0,0.0,0.0,0.0,0.0,990.291138
MFG-S00201,WO0081,1,未检关键物料领料并超BOM,0.0,322.0,0.02,1.0,1.0,1.436649,0.948759,0.08175,0.631539,0.0,1.0,0.0,0.0,0.0,1.0,1194.629761
MFG-S00202,WO0082,0,正常生产,0.0,231.0,0.0,0.0,1.0,1.003194,0.968094,0.010916,0.320361,0.0,0.0,0.0,0.0,0.0,0.0,673.836243
MFG-S00203,WO0083,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.870065,0.990723,0.003503,0.602009,0.0,0.0,0.0,0.0,0.0,0.0,816.070618
MFG-S00204,WO0084,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.009602,0.960721,0.001092,0.197704,0.0,0.0,0.0,0.0,0.0,0.0,1408.957153
MFG-S00205,WO0085,1,未检关键物料领料并超BOM,0.5,30.0,0.02,1.0,1.0,1.486612,0.959921,0.176051,0.485364,0.0,0.0,0.0,0.0,0.0,0.0,345.38913
MFG-S00206,WO0086,1,关键设备维护校准逾期并报警,0.5,30.0,0.0,0.0,1.0,0.858929,0.915896,0.055967,0.061029,19.132038,29.267006,1.0,0.0,0.0,0.0,410.847382
MFG-S00207,WO0087,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.911388,1.006748,0.01642,0.123162,1.0,0.0,0.0,0.0,0.0,0.0,320.968201
MFG-S00208,WO0088,1,关键参数越限且质量冻结发运,0.5,110.0,0.0,0.0,0.0,0.779361,0.91447,0.004519,1.210011,0.0,0.0,0.0,1.0,1.0,0.0,826.156006
MFG-S00209,WO0089,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.757005,0.881392,0.018951,0.188538,0.0,0.0,0.0,0.0,0.0,0.0,1473.583618
MFG-S00210,WO0090,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.902975,0.908599,0.023333,0.707037,0.0,0.0,0.0,0.0,0.0,0.0,949.132141
MFG-S00211,WO0091,0,正常生产,0.5,141.0,0.03,0.0,1.0,0.971621,0.890293,0.016601,0.346672,0.0,0.0,0.0,0.0,0.0,1.0,571.94281
MFG-S00212,WO0092,0,正常生产,0.0,172.0,0.0,0.0,0.0,1.019066,0.8644,0.019062,0.553025,0.0,1.0,0.0,0.0,0.0,1.0,1129.053711
MFG-S00213,WO0093,1,关键参数越限且质量冻结发运,0.5,30.0,0.02,0.0,1.0,1.02585,0.952409,0.005119,1.382719,0.0,1.0,0.0,1.0,1.0,0.0,628.268188
MFG-S00214,WO0094,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.059725,0.990864,0.022766,0.053466,0.0,0.0,0.0,0.0,0.0,0.0,839.098389
MFG-S00215,WO0095,1,未检关键物料领料并超BOM,0.5,200.0,0.03,1.0,1.0,1.738226,0.916741,0.138161,0.325627,0.0,0.0,0.0,0.0,0.0,0.0,1182.845093
MFG-S00216,WO0096,0,正常生产,0.5,110.0,0.0,0.0,0.0,1.010607,1.024873,0.007921,0.284051,0.0,0.0,0.0,0.0,0.0,0.0,1427.946533
MFG-S00217,WO0097,0,正常生产,0.0,322.0,0.02,0.0,1.0,1.054022,0.876096,0.009552,0.707221,0.0,0.0,0.0,0.0,0.0,1.0,963.656616
MFG-S00218,WO0098,1,重复高额客户投诉,0.0,231.0,0.111072,0.0,1.0,0.829432,0.99856,0.013601,0.656728,0.0,0.0,0.0,0.0,0.0,4.0,36891.691406
MFG-S00219,WO0099,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.039156,0.997683,0.013509,0.685028,1.0,0.0,0.0,0.0,0.0,0.0,1272.724976
MFG-S00220,WO0100,1,关键设备维护校准逾期并报警,0.0,172.0,0.0,0.0,0.0,0.995593,0.867734,0.087813,0.464308,15.602483,12.069714,1.0,0.0,0.0,0.0,404.696259
MFG-S00221,WO0101,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.758323,0.898204,0.001728,0.000185,0.0,0.0,0.0,0.0,0.0,1.0,720.78717
MFG-S00222,WO0102,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.898697,0.955958,0.006071,0.189327,0.0,0.0,0.0,0.0,0.0,1.0,1183.556152
MFG-S00223,WO0103,1,未检关键物料领料并超BOM,0.5,200.0,0.02,1.0,1.0,1.612463,0.933956,0.069364,0.250977,0.0,0.0,0.0,0.0,0.0,1.0,428.073242
MFG-S00224,WO0104,0,正常生产,0.5,110.0,0.03,0.0,0.0,0.971263,1.005719,0.018706,0.510587,0.0,1.0,0.0,0.0,0.0,0.0,424.918671
MFG-S00225,WO0105,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.888655,0.90007,0.009814,0.403214,0.0,1.0,0.0,0.0,0.0,0.0,1206.593994
MFG-S00226,WO0106,1,多维叠加高风险,1.0,-1.384004,0.0,1.0,1.0,1.254616,0.89497,0.000925,1.622879,23.759966,0.0,1.0,0.0,1.0,2.0,43088.210938
MFG-S00227,WO0107,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.905335,0.962681,0.015474,0.160917,0.0,0.0,0.0,0.0,0.0,0.0,389.472809
MFG-S00228,WO0108,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.819209,0.969911,0.010548,0.713395,0.0,0.0,0.0,0.0,0.0,0.0,114.044624
MFG-S00229,WO0109,0,正常生产,0.5,30.0,0.02,0.0,1.0,1.007949,0.967351,0.01203,0.559177,0.0,0.0,0.0,0.0,0.0,0.0,800.785828
MFG-S00230,WO0110,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.752124,0.898088,0.023783,0.14476,0.0,0.0,0.0,0.0,0.0,0.0,1411.376465
MFG-S00231,WO0111,1,未检关键物料领料并超BOM,0.5,200.0,0.02,1.0,1.0,1.425407,0.896142,0.14178,0.140062,1.0,0.0,0.0,0.0,0.0,0.0,245.154266
MFG-S00232,WO0112,1,关键参数越限且质量冻结发运,0.5,110.0,0.0,0.0,0.0,0.931569,0.946382,0.004494,1.720573,0.0,0.0,0.0,1.0,1.0,0.0,40.890274
MFG-S00233,WO0113,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.955716,0.871155,0.01514,0.431707,0.0,0.0,0.0,0.0,0.0,1.0,1116.081421
MFG-S00234,WO0114,0,正常生产,0.0,231.0,0.03,0.0,1.0,0.93688,0.920336,0.01448,0.38288,0.0,0.0,0.0,0.0,0.0,0.0,1374.729004
MFG-S00235,WO0115,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.031324,0.871247,0.013122,0.252405,0.0,0.0,0.0,0.0,0.0,0.0,843.861938
MFG-S00236,WO0116,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.78998,0.886704,0.009203,0.118995,0.0,1.0,0.0,0.0,0.0,0.0,1054.805664
MFG-S00237,WO0117,0,正常生产,0.5,30.0,0.03,0.0,1.0,0.915395,0.993933,0.024896,0.535764,0.0,1.0,0.0,0.0,0.0,0.0,514.259094
MFG-S00238,WO0118,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.852643,1.002132,0.024959,0.252456,0.0,0.0,0.0,0.0,0.0,0.0,533.821594
MFG-S00239,WO0119,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.841133,0.888315,0.011373,0.303079,0.0,0.0,0.0,0.0,0.0,0.0,899.956421
MFG-S00240,WO0120,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.760455,0.858039,0.023793,0.640557,0.0,0.0,0.0,0.0,0.0,0.0,1112.73291
MFG-S00241,WO0001,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.861145,0.895169,0.002707,0.563914,0.0,0.0,0.0,0.0,0.0,1.0,872.077637
MFG-S00242,WO0002,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.796327,0.879529,0.006944,0.653625,0.0,0.0,0.0,0.0,0.0,0.0,115.442566
MFG-S00243,WO0003,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.905242,0.952721,0.016182,0.131743,1.0,0.0,0.0,0.0,0.0,1.0,1434.137085
MFG-S00244,WO0004,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.888393,0.905133,0.009445,0.228534,0.0,0.0,0.0,0.0,0.0,0.0,287.722626
MFG-S00245,WO0005,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.793976,1.009611,0.015056,0.211826,0.0,0.0,0.0,0.0,0.0,1.0,140.328506
MFG-S00246,WO0006,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.002651,0.971579,0.007363,0.495557,0.0,0.0,0.0,0.0,0.0,0.0,238.41571
MFG-S00247,WO0007,1,未检关键物料领料并超BOM,0.5,200.0,0.02,1.0,1.0,1.378043,0.952613,0.166334,0.34147,0.0,0.0,0.0,0.0,0.0,0.0,1062.018799
MFG-S00248,WO0008,1,关键设备维护校准逾期并报警,0.5,110.0,0.0,0.0,0.0,0.969826,0.978527,0.10505,0.493861,33.492046,58.225887,1.0,0.0,0.0,1.0,1233.842163
MFG-S00249,WO0009,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.865988,0.869221,0.002626,0.071573,0.0,1.0,0.0,0.0,0.0,0.0,416.593323
MFG-S00250,WO0010,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.977796,0.9351,0.008792,0.025146,0.0,0.0,0.0,0.0,0.0,0.0,1485.822021
MFG-S00251,WO0011,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.946266,0.901977,0.022813,0.309757,0.0,0.0,0.0,0.0,0.0,1.0,1118.803223
MFG-S00252,WO0012,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.759928,0.899464,0.018306,0.586632,0.0,0.0,0.0,0.0,0.0,0.0,735.093628
MFG-S00253,WO0013,1,供应商资质过期与来料质量恶化,1.0,-59.668144,0.228689,0.0,1.0,0.894243,0.986043,0.018865,0.721968,0.0,0.0,0.0,0.0,0.0,1.0,1362.636353
MFG-S00254,WO0014,0,正常生产,0.5,30.0,0.0,0.0,1.0,1.052272,1.006931,0.005504,0.397919,0.0,0.0,0.0,0.0,0.0,1.0,1267.680298
MFG-S00255,WO0015,1,关键参数越限且质量冻结发运,0.5,200.0,0.02,0.0,1.0,0.759697,0.883645,0.008177,1.241828,1.0,0.0,0.0,1.0,1.0,0.0,1495.089844
MFG-S00256,WO0016,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.999291,0.9876,0.00376,0.334097,0.0,0.0,0.0,0.0,0.0,1.0,510.851166
MFG-S00257,WO0017,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.846348,0.961748,0.017968,0.054612,0.0,0.0,0.0,0.0,0.0,1.0,243.506119
MFG-S00258,WO0018,1,供应商资质过期与来料质量恶化,1.0,-40.76086,0.277337,0.0,1.0,0.982127,1.013104,0.024414,0.119246,0.0,0.0,0.0,0.0,0.0,0.0,370.551819
MFG-S00259,WO0019,1,关键设备维护校准逾期并报警,0.5,141.0,0.03,0.0,1.0,0.923282,0.918892,0.054243,0.065631,12.896708,55.249317,1.0,0.0,0.0,0.0,538.029297
MFG-S00260,WO0020,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.871683,0.926909,0.024273,0.563429,0.0,1.0,0.0,0.0,0.0,0.0,1010.503113
MFG-S00261,WO0021,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.847439,0.921554,0.011209,0.099782,0.0,1.0,0.0,0.0,0.0,0.0,762.925537
MFG-S00262,WO0022,0,正常生产,0.5,30.0,0.0,0.0,1.0,0.891571,0.902856,0.020689,0.124099,0.0,0.0,0.0,0.0,0.0,0.0,718.81958
MFG-S00263,WO0023,0,正常生产,0.5,200.0,0.02,0.0,1.0,0.80926,0.971663,0.010692,0.710616,0.0,0.0,0.0,0.0,0.0,1.0,703.160034
MFG-S00264,WO0024,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.85167,0.997413,0.020998,0.532028,0.0,0.0,0.0,0.0,0.0,1.0,10.804527
MFG-S00265,WO0025,1,供应商资质过期与来料质量恶化,1.0,-39.034142,0.188757,0.0,1.0,0.821864,0.868398,0.017022,0.255909,0.0,0.0,0.0,0.0,0.0,0.0,1411.490845
MFG-S00266,WO0026,0,正常生产,0.0,231.0,0.03,0.0,1.0,0.811068,1.023678,0.014079,0.209882,0.0,0.0,0.0,0.0,0.0,0.0,1121.91687
MFG-S00267,WO0027,0,正常生产,0.5,141.0,0.02,0.0,1.0,1.047247,0.923707,0.019162,0.218997,1.0,0.0,0.0,0.0,0.0,1.0,609.381104
MFG-S00268,WO0028,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.961562,0.852144,0.007866,0.492898,0.0,0.0,0.0,0.0,0.0,0.0,1257.910156
MFG-S00269,WO0029,1,供应商资质过期与来料质量恶化,1.0,-36.555149,0.10875,0.0,1.0,0.923592,0.978818,0.014937,0.636017,0.0,0.0,0.0,0.0,0.0,0.0,566.572144
MFG-S00270,WO0030,1,关键设备维护校准逾期并报警,0.5,30.0,0.0,0.0,1.0,1.01745,0.916105,0.114327,0.26338,5.738749,44.932278,1.0,0.0,0.0,0.0,274.634064
MFG-S00271,WO0031,1,关键参数越限且质量冻结发运,0.5,200.0,0.02,0.0,1.0,0.966219,0.997629,0.002258,1.366033,0.0,0.0,0.0,1.0,1.0,1.0,896.882202
MFG-S00272,WO0032,1,关键设备维护校准逾期并报警,0.5,110.0,0.0,0.0,0.0,0.930418,0.969858,0.058643,0.734033,44.872261,59.078968,1.0,0.0,0.0,1.0,483.679504
MFG-S00273,WO0033,0,正常生产,0.0,322.0,0.02,0.0,1.0,0.975039,0.903671,0.009434,0.117065,0.0,1.0,0.0,0.0,0.0,0.0,74.497871
MFG-S00274,WO0034,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.998621,0.955902,0.011635,0.557584,0.0,0.0,0.0,0.0,0.0,0.0,796.705078
MFG-S00275,WO0035,1,未检关键物料领料并超BOM,0.5,141.0,0.02,1.0,1.0,1.381244,0.89988,0.153491,0.591885,0.0,0.0,0.0,0.0,0.0,0.0,632.87616
MFG-S00276,WO0036,0,正常生产,0.0,172.0,0.0,0.0,0.0,0.807762,1.020601,0.000134,0.653897,0.0,0.0,0.0,0.0,0.0,1.0,808.669434
MFG-S00277,WO0037,1,多维叠加高风险,1.0,-44.814701,0.02,1.0,1.0,1.302387,1.024189,0.019709,1.117369,22.282301,0.0,1.0,0.0,1.0,3.0,49967.753906
MFG-S00278,WO0038,1,供应商资质过期与来料质量恶化,1.0,-22.002897,0.137335,0.0,1.0,0.765118,0.967581,0.021612,0.021807,0.0,0.0,0.0,0.0,0.0,1.0,59.119347
MFG-S00279,WO0039,1,多维叠加高风险,1.0,-13.832709,0.03,1.0,1.0,1.522343,1.021457,0.014204,1.05422,8.692936,0.0,1.0,0.0,1.0,6.0,57737.832031
MFG-S00280,WO0040,1,供应商资质过期与来料质量恶化,1.0,-72.117912,0.117139,0.0,0.0,0.880306,0.858933,0.016143,0.233578,0.0,0.0,0.0,0.0,0.0,1.0,587.519653
MFG-S00281,WO0041,1,未检关键物料领料并超BOM,0.0,322.0,0.02,1.0,1.0,1.564175,0.90895,0.099658,0.519951,0.0,0.0,0.0,0.0,0.0,0.0,811.505737
MFG-S00282,WO0042,1,多维叠加高风险,1.0,-50.367096,0.0,1.0,1.0,1.510324,0.878018,0.01156,1.574233,8.398585,0.0,1.0,0.0,1.0,4.0,27436.949219
MFG-S00283,WO0043,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.959111,0.923512,0.011715,0.259716,0.0,0.0,0.0,0.0,0.0,0.0,1485.903198
MFG-S00284,WO0044,1,关键参数越限且质量冻结发运,0.0,172.0,0.0,0.0,0.0,0.854153,1.005376,0.013354,1.488926,0.0,1.0,0.0,1.0,1.0,1.0,1191.510742
MFG-S00285,WO0045,0,正常生产,0.5,30.0,0.02,0.0,1.0,0.775761,0.928114,0.012889,0.132163,0.0,1.0,0.0,0.0,0.0,1.0,1153.91748
MFG-S00286,WO0046,1,关键参数越限且质量冻结发运,0.5,30.0,0.0,0.0,1.0,0.958612,0.908018,0.004469,1.326126,0.0,0.0,0.0,1.0,1.0,0.0,1078.33606
MFG-S00287,WO0047,1,关键设备维护校准逾期并报警,0.5,200.0,0.02,0.0,1.0,1.025496,0.893576,0.057245,0.369495,11.406643,23.188749,1.0,0.0,0.0,0.0,1238.523193
MFG-S00288,WO0048,0,正常生产,0.5,110.0,0.0,0.0,0.0,0.958106,0.932526,0.006469,0.291727,0.0,0.0,0.0,0.0,0.0,1.0,1104.143677
MFG-S00289,WO0049,1,供应商资质过期与来料质量恶化,1.0,-68.38739,0.189218,0.0,1.0,0.836432,0.876458,0.022,0.045387,0.0,0.0,0.0,0.0,0.0,1.0,1190.187622
MFG-S00290,WO0050,0,正常生产,0.0,231.0,0.0,0.0,1.0,0.892377,0.869988,0.009888,0.170844,0.0,0.0,0.0,0.0,0.0,0.0,743.057556
MFG-S00291,WO0051,0,正常生产,0.5,141.0,0.02,0.0,1.0,0.805862,0.923097,0.018015,0.693577,1.0,0.0,0.0,0.0,0.0,1.0,1429.321045
MFG-S00292,WO0052,1,供应商资质过期与来料质量恶化,1.0,-26.593163,0.252979,0.0,0.0,0.993206,1.023526,0.003819,0.131417,0.0,0.0,0.0,0.0,0.0,1.0,598.761963
MFG-S00293,WO0053,0,正常生产,0.5,30.0,0.02,0.0,1.0,1.047232,1.023816,0.020798,0.388529,0.0,0.0,0.0,0.0,0.0,0.0,1161.575195
